SPNWR_ID,DateOfActivity,SpeciesCode,OriginalTagID,CaptureType,ActivityLocation,Result,Y Laid,Y Buried,Yless Laid,Yless Buried,Date Emerg,Time Emerg,Date Excav,Time Excav,NestConfirmed,NestWashedOut,NestNotFound,PredatedType,PredatedWhen,PredatedEggs,PredatedHatchlings,L Hatch,LiveEmergedHatchlings,DateLHatchReleased,TimeLHatchReleased,HatchlingReleaseLocation,EmergedHatchlingsDead,EmergedHatchlingsDeadReason,EmergedHatchlingsAlive,HatchlingsTakenForIncubation,HatchlingsReleased,D Hatch,NestHatchlingsDeadReason,Yolkless,Hatched shell,Full term pipped dead,Full term pipped live,Full term unpipped dead,FTU-Live,PB-E,PB-L,PE-E,PE-L,Undeveloped,UnFertilized,UNPIG,UNKNOWN,Total unhatched,Total eggs,Hatch success (%),H-Deformed,UH-Deformed_Albino,UH-Deformed_Twins,UH-Deformed_Other
7187,5/30/1992,Dc,VI1310,Nesting,Sandy Point,Relocate,85,84,68,68,7/30/1992,,7/30/1992,,TRUE,FALSE,FALSE,,,,,0,32,,,,,,,,,2,,63,47,20,0,6,0,0,0,0,0,11,0,0,0,37,84,56.0,0,0,0,0
7784,5/7/1994,Dc,VI1310,Nesting,Sandy Point,In Situ,84,0,54,0,7/6/1994,,7/6/1994,,TRUE,FALSE,FALSE,,,,,0,10,,,,,,,,,2,,61,34,9,0,10,0,0,11,5,0,6,0,2,6,49,83,41.0,0,0,0,0
6109,6/17/1988,Dc,VI1310,Nesting,Sandy Point,In Situ,88,,42,,8/14/1988,,8/14/1988,,TRUE,FALSE,FALSE,,,,,0,14,,,,,,,,,1,,40,37,6,0,6,0,2,0,0,0,32,0,0,0,46,83,44.6,0,0,0,0
7838,5/16/1994,Dc,VI1310,Nesting,Sandy Point,In Situ,0,0,0,0,7/17/1994,,7/18/1994,,TRUE,FALSE,FALSE,,,,,0,3,,,,,,,,,1,,55,53,0,0,8,0,0,1,1,0,15,0,1,1,27,80,66.3,0,0,0,0
7159,6/15/1992,Dc,VI1310,Nesting,Sandy Point,In Situ,108,0,50,0,8/14/1992,,8/17/1992,,TRUE,FALSE,FALSE,,,,,0,9,,,,,,,,,2,,58,46,22,0,2,0,0,2,0,0,4,0,0,3,33,79,58.2,0,0,0,0
6041,5/31/1988,Dc,VI1310,Nesting,Sandy Point,Relocate,80,80,57,57,7/29/1988,,7/29/1988,,TRUE,FALSE,FALSE,,,,,0,3,,,,,,,,,2,,54,37,5,0,1,0,0,0,0,0,34,0,0,0,40,77,48.1,0,0,0,0
5887,4/29/1988,Dc,VI1310,Nesting,Sandy Point,Relocate,72,72,54,54,6/29/1988,,6/29/1988,,TRUE,FALSE,FALSE,,,,,0,8,,,,,,,,,3,,57,17,16,0,35,0,1,0,0,0,8,0,0,0,60,77,22.1,0,0,0,0
7895,5/26/1994,Dc,VI1310,Nesting,Sandy Point,In Situ,0,0,0,0,7/20/1994,,7/22/1994,,TRUE,FALSE,FALSE,,,,,0,25,,,,,,,,,0,,0,25,0,0,22,0,0,6,1,0,1,0,0,0,30,55,45.5,0,0,0,0
7686,4/18/1994,Dc,VI1310,Nesting,Sandy Point,In Situ,0,0,0,0,6/16/1994,,6/18/1994,,TRUE,FALSE,FALSE,,,,,0,0,,,,,,,,,0,,0,8,0,0,0,0,0,0,0,0,12,0,0,0,12,20,40.0,0,0,0,0
5641,4/27/1988,Dc,VI1324,Nesting,Sandy Point,In Situ,74,,46,,6/29/1988,,6/29/1988,,TRUE,FALSE,FALSE,,,,,0,10,,,,,,,,,7,,46,43,16,0,4,0,2,0,0,0,9,0,0,0,31,74,58.1,0,0,0,0
6056,6/3/1988,Dc,VI1324,Nesting,Sandy Point,In Situ,63,,31,,8/3/1988,,8/3/1988,,TRUE,FALSE,FALSE,,,,,0,1,,,,,,,,,0,,45,47,2,0,1,0,1,0,0,0,8,0,0,0,12,59,79.7,0,0,0,0
5979,5/24/1988,Dc,VI1324,Nesting,Sandy Point,In Situ,59,,54,,7/24/1988,,7/24/1988,,TRUE,FALSE,FALSE,,,,,0,3,,,,,,,,,0,,49,35,1,0,0,0,3,0,0,0,18,0,0,0,22,57,61.4,0,0,0,0
5900,5/2/1988,Dc,VI1329,Nesting,Sandy Point,In Situ,109,,21,,7/1/1988,,7/1/1988,,TRUE,FALSE,FALSE,,,,,0,4,,,,,,,,,0,,21,49,1,0,5,0,9,0,0,0,45,0,0,0,60,109,45.0,0,0,0,0
5958,5/19/1988,Dc,VI1329,Nesting,Sandy Point,In Situ,125,,13,,7/17/1988,,7/17/1988,,TRUE,FALSE,FALSE,,,,,0,45,,,,,,,,,4,,18,72,16,0,0,0,3,0,0,0,15,0,0,0,34,106,67.9,0,0,0,0
5929,5/10/1988,Dc,VI1329,Nesting,Sandy Point,In Situ,105,,13,,7/12/1988,,7/12/1988,,TRUE,FALSE,FALSE,,,,,0,1,,,,,,,,,1,,12,46,1,0,0,0,19,0,0,0,37,0,0,0,57,103,44.7,0,0,0,0
6099,6/13/1988,Dc,VI1329,Nesting,Sandy Point,In Situ,100,,4,,8/13/1988,,8/13/1988,,TRUE,FALSE,FALSE,,,,,0,6,,,,,,,,,1,,4,75,11,0,1,0,0,0,0,0,13,0,0,0,25,100,75.0,0,0,0,0
5999,5/27/1988,Dc,VI1329,Nesting,Sandy Point,Relocate,102,102,20,20,7/26/1988,,7/26/1988,,TRUE,FALSE,FALSE,,,,,0,4,,,,,,,,,1,,20,63,12,0,0,0,4,0,0,0,21,0,0,0,37,100,63.0,0,1,0,0
6064,6/5/1988,Dc,VI1329,Nesting,Sandy Point,Relocate,97,97,2,2,8/5/1988,,8/5/1988,,TRUE,FALSE,FALSE,,,,,0,2,,,,,,,,,0,,3,51,5,0,1,0,2,0,0,0,37,0,0,0,45,96,53.1,0,0,0,0
6125,6/22/1988,Dc,VI1329,Nesting,Sandy Point,Relocate,78,78,6,6,8/22/1988,,8/22/1988,,TRUE,FALSE,FALSE,,,,,0,7,,,,,,,,,2,,7,39,18,0,1,0,5,0,0,0,12,0,0,0,36,75,52.0,0,0,0,0
5961,5/19/1988,Dc,VI1332,Nesting,Sandy Point,Relocate,78,78,36,36,7/18/1988,,7/18/1988,,TRUE,FALSE,FALSE,,,,,0,7,,,,,,,,,3,,35,23,39,0,0,0,2,0,0,0,12,0,0,0,53,76,30.3,0,0,0,0
6108,6/16/1988,Dc,VI1332,Nesting,Sandy Point,In Situ,70,,30,,8/15/1988,,8/15/1988,,TRUE,FALSE,FALSE,,,,,0,7,,,,,,,,,2,,42,37,10,0,0,0,0,0,0,0,22,0,0,0,32,69,53.6,0,0,0,0
6074,6/7/1988,Dc,VI1332,Nesting,Sandy Point,In Situ,68,,32,,8/6/1988,,8/6/1988,,TRUE,FALSE,FALSE,,,,,0,9,,,,,,,,,10,,42,56,3,0,0,0,0,0,0,0,10,0,0,0,13,69,81.2,0,0,0,0
6011,7/5/1988,Dc,VI1332,Nesting,Sandy Point,Relocate,68,68,36,36,9/3/1988,,9/3/1988,,TRUE,FALSE,FALSE,,,,,0,15,,,,,,,,,7,,34,56,2,0,0,0,1,0,0,0,5,0,0,0,8,64,87.5,0,0,0,0
17429,5/28/1988,Dc,VI1332,Nesting,Sandy Point,In Situ,,,,,,,8/1/1988,,FALSE,FALSE,FALSE,,,,,0,1,,,,0,,,,,0,,54,7,0,0,0,0,0,0,0,0,3,0,,0,3,10,70.0,0,0,0,0
5923,5/9/1988,Dc,VI1334,Nesting,Sandy Point,In Situ,85,,16,,7/6/1988,,7/6/1988,,TRUE,FALSE,FALSE,,,,,0,6,,,,,,,,,7,,19,52,18,0,2,0,0,0,0,0,3,0,0,0,23,75,69.3,0,0,0,0
5891,4/29/1988,Dc,VI1334,Nesting,Sandy Point,Relocate,63,63,9,9,6/28/1988,,6/28/1988,,TRUE,FALSE,FALSE,,,,,0,5,,,,,,,,,0,,9,47,1,0,8,0,0,0,0,0,6,0,0,0,15,62,75.8,0,0,0,0
5957,5/18/1988,Dc,VI1334,Nesting,Sandy Point,Relocate,54,54,32,32,7/16/1988,,7/16/1988,,TRUE,FALSE,FALSE,,,,,0,6,,,,,,,,,2,,29,41,4,0,2,0,1,0,0,0,4,0,0,0,11,52,78.8,0,0,0,0
5943,5/15/1988,Dc,VI1337,Nesting,Sandy Point,Relocate,94,94,28,28,7/15/1988,,7/15/1988,,TRUE,FALSE,FALSE,,,,,0,14,,,,,,,,,3,,27,66,17,0,7,0,2,0,0,0,4,0,0,0,30,96,68.8,0,0,0,0
5914,5/5/1988,Dc,VI1337,Nesting,Sandy Point,In Situ,93,,27,,,,7/10/1988,,TRUE,FALSE,FALSE,,,,,16,0,,,,,,,,,6,,27,63,6,0,6,0,1,0,0,0,17,0,0,0,30,93,67.7,0,0,0,0
6137,6/29/1988,Dc,VI1337,Nesting,Sandy Point,Relocate,83,83,34,34,8/28/1988,,8/28/1988,,TRUE,FALSE,FALSE,,,,,0,2,,,,,,,,,3,,33,52,4,0,1,0,2,0,0,0,24,0,0,0,31,83,62.7,0,0,0,0
6112,6/18/1988,Dc,VI1337,Nesting,Sandy Point,Relocate,79,79,43,43,8/17/1988,,8/17/1988,,TRUE,FALSE,FALSE,,,,,0,2,,,,,,,,,1,,39,73,0,0,0,0,3,0,0,0,3,0,0,0,6,79,92.4,0,0,0,0
6150,7/10/1988,Dc,VI1337,Nesting,Sandy Point,Relocate,77,77,38,38,9/7/1988,,9/7/1988,,TRUE,FALSE,FALSE,,,,,0,1,,,,,,,,,0,,39,62,0,0,1,0,2,0,0,0,12,0,0,0,15,77,80.5,0,0,0,0
6045,6/1/1988,Dc,VI1337,Nesting,Sandy Point,In Situ,80,,30,,8/1/1988,,8/1/1988,,TRUE,FALSE,FALSE,,,,,0,2,,,,,,,,,2,,41,30,3,0,4,0,11,0,0,0,26,0,0,0,44,74,40.5,0,0,0,0
5647,5/19/1988,Dc,VI1339,Nesting,Sandy Point,In Situ,114,,11,,7/18/1988,,7/18/1988,,TRUE,FALSE,FALSE,,,,,0,12,,,,,,,,,4,,11,80,20,0,3,0,0,0,0,0,11,0,0,0,34,114,70.2,0,0,0,0
6049,6/1/1988,Dc,VI1339,Nesting,Sandy Point,Relocate,98,98,2,2,,,8/4/1988,,TRUE,FALSE,FALSE,,,,,0,0,,,,,,,,,2,,1,36,2,0,0,0,8,0,0,0,52,0,0,0,62,98,36.7,0,0,0,0
6098,6/13/1988,Dc,VI1339,Nesting,Sandy Point,In Situ,102,,12,,8/12/1988,,8/12/1988,,TRUE,FALSE,FALSE,,,,,0,0,,,,,,,,,1,,8,64,9,0,13,0,0,0,0,0,8,0,0,0,30,94,68.1,0,0,0,0
5644,5/8/1988,Dc,VI1339,Nesting,Sandy Point,Relocate,73,73,0,0,7/8/1988,,7/8/1988,,TRUE,FALSE,FALSE,,,,,0,0,,,,,,,,,0,,0,16,0,0,0,0,4,0,0,0,52,0,0,0,56,72,22.2,0,0,0,0
5936,5/13/1988,Dc,VI1344,Nesting,Sandy Point,In Situ,67,,42,,7/11/1988,,7/11/1988,,TRUE,FALSE,FALSE,,,,,0,19,,,,,,,,,1,,36,54,1,0,0,0,5,0,0,0,5,0,0,0,11,65,83.1,0,0,0,0
5973,5/23/1988,Dc,VI1344,Nesting,Sandy Point,In Situ,61,,43,,7/20/1988,,7/20/1988,,TRUE,FALSE,FALSE,,,,,0,5,,,,,,,,,0,,43,37,0,0,0,0,6,0,0,0,8,0,0,0,14,51,72.5,0,0,0,0
6939,4/14/1992,Dc,VI1348,Nesting,Sandy Point,In Situ,117,0,17,0,6/14/1992,,6/15/1992,,TRUE,FALSE,FALSE,,,,,0,43,,,,,,,,,3,,15,58,14,0,14,0,0,2,0,0,10,0,0,9,49,107,54.2,0,0,0,0
6798,5/20/1992,Dc,VI1348,Nesting,Sandy Point,Relocate,102,102,47,47,7/23/1992,,7/23/1992,,TRUE,FALSE,FALSE,,,,,0,17,,,,,,,,,8,,33,57,42,0,0,0,0,0,0,0,5,0,0,0,47,104,54.8,0,0,0,0
5938,5/13/1988,Dc,VI1348,Nesting,Sandy Point,In Situ,98,,28,,7/12/1988,,7/12/1988,,TRUE,FALSE,FALSE,,,,,0,37,,,,,,,,,6,,28,43,27,0,3,0,1,0,0,0,24,0,0,0,55,98,43.9,0,0,0,0
7151,5/28/1992,Dc,VI1348,Nesting,Sandy Point,Relocate,93,93,41,41,7/29/1992,,7/29/1992,,TRUE,FALSE,FALSE,,,,,0,11,,,,,,,,,1,,32,70,19,0,0,0,0,0,0,0,6,0,0,0,25,95,73.7,1,0,0,0
6043,5/31/1988,Dc,VI1348,Nesting,Sandy Point,In Situ,93,,44,,7/30/1988,,7/30/1988,,TRUE,FALSE,FALSE,"Crab, bird",Unknown,,2,0,6,,,,,,,,,9,,34,85,3,0,0,0,0,0,0,0,5,0,0,0,8,93,91.4,0,0,0,0
7024,5/3/1992,Dc,VI1348,Nesting,Sandy Point,Relocate,99,98,45,45,7/8/1992,,7/8/1992,,TRUE,FALSE,FALSE,,,,,0,23,,,,,,,,,1,,41,49,9,0,1,0,0,6,1,0,11,0,0,8,36,85,57.6,0,0,0,1
5970,5/22/1988,Dc,VI1348,Nesting,Sandy Point,Relocate,96,96,26,26,7/20/1988,,7/20/1988,,TRUE,FALSE,FALSE,,,,,0,22,,,,,,,,,2,,25,25,48,0,1,0,1,0,0,0,6,0,0,0,56,81,30.9,0,0,0,0
6095,6/12/1988,Dc,VI1348,Nesting,Sandy Point,Relocate,66,66,16,16,8/8/1988,,8/8/1988,,TRUE,FALSE,FALSE,,,,,0,12,,,,,,,,,5,,16,34,3,0,1,0,0,0,0,0,15,0,0,0,19,53,64.2,0,0,0,0
6375,5/11/1990,Dc,VI1394,Nesting,Sandy Point,In Situ,105,,33,,,,7/17/1990,,TRUE,FALSE,FALSE,,,,,0,0,,,,,,,,,0,,33,84,6,0,0,0,3,0,0,0,22,0,0,0,31,115,73.0,0,0,0,0
6342,4/25/1990,Dc,VI1394,Nesting,Sandy Point,Relocate,113,113,35,35,6/28/1990,,6/28/1990,,TRUE,FALSE,FALSE,,,,,0,50,,,,,,,,,5,,33,78,14,0,8,0,2,0,0,0,11,0,0,0,35,113,69.0,0,0,0,0
6352,5/3/1990,Dc,VI1394,Nesting,Sandy Point,Relocate,115,115,32,32,7/7/1990,,7/7/1990,,TRUE,FALSE,FALSE,,,,,0,21,,,,,,,,,6,,28,62,8,0,1,0,7,0,0,0,34,0,0,0,50,112,55.4,0,0,0,0
6428,5/20/1990,Dc,VI1394,Nesting,Sandy Point,Relocate,110,108,29,29,7/19/1990,,7/21/1990,,TRUE,FALSE,FALSE,Mongoose,Unknown,,,0,0,,,,,,,,,10,,26,20,60,0,3,0,1,0,0,0,22,0,0,0,86,106,18.9,0,0,0,0
6477,6/8/1990,Dc,VI1394,Nesting,Sandy Point,Relocate,96,96,40,40,8/9/1990,,8/9/1990,,TRUE,FALSE,FALSE,,,,,0,4,,,,,,,,,1,,38,65,11,0,0,0,4,0,0,0,16,0,0,0,31,96,67.7,0,0,0,0
6492,6/17/1990,Dc,VI1394,Nesting,Sandy Point,Relocate,91,91,39,39,,,8/23/1990,,TRUE,FALSE,FALSE,,,,,0,17,,,,,,,,,8,,36,47,12,0,3,0,1,0,0,0,28,0,0,0,44,91,51.6,0,0,0,0
6328,4/16/1990,Dc,VI1394,Nesting,Sandy Point,Relocate,87,87,45,45,6/22/1990,,6/22/1990,,TRUE,FALSE,FALSE,,,,,0,8,,,,,,,,,1,,39,43,4,0,0,0,5,0,0,0,35,0,0,0,44,87,49.4,0,0,0,0
6457,5/29/1990,Dc,VI1394,Nesting,Sandy Point,Relocate,84,84,52,52,8/1/1990,,8/1/1990,,TRUE,FALSE,FALSE,Mongoose,Unknown,,,0,0,,,,,,,,,0,,52,48,18,0,2,0,4,0,0,0,12,0,0,0,36,84,57.1,0,0,0,0
6349,5/2/1990,Dc,VI1397,Nesting,Sandy Point,Relocate,101,101,16,16,7/5/1990,,7/5/1990,,TRUE,FALSE,FALSE,,,,,0,0,,,,,,,,,0,,10,55,0,0,1,0,2,0,0,0,43,0,0,0,46,101,54.5,0,0,0,0
6336,4/21/1990,Dc,VI1397,Nesting,Sandy Point,In Situ,104,0,18,,6/28/1990,,6/30/1990,,TRUE,FALSE,FALSE,,,,,0,0,,,,,,,,,0,,20,33,0,0,1,0,3,0,0,0,60,0,0,0,64,97,34.0,0,0,0,0
6371,5/11/1990,Dc,VI1397,Nesting,Sandy Point,Relocate,94,94,29,29,7/12/1990,,7/12/1990,,TRUE,FALSE,FALSE,,,,,0,2,,,,,,,,,0,,23,54,1,0,0,0,0,0,0,0,38,0,0,0,39,93,58.1,1,1,0,
1363,4/27/2003,Dc,VI1397,Nesting,Sandy Point,In Situ,,,,,,,7/2/2003,,TRUE,FALSE,FALSE,,,,,0,1,,,,0,,,,,4,,19,55,14,0,1,0,0,0,0,0,18,0,0,0,33,88,62.5,0,0,0,0
9362,5/22/1997,Dc,VI1397,Nesting,Sandy Point,Relocate,104,104,29,29,7/21/1997,21:30:00,7/21/1997,,TRUE,FALSE,FALSE,,,,,0,38,,,,,,,,,2,,23,40,13,0,6,0,0,4,0,0,23,0,0,0,46,86,46.5,0,0,0,0
6423,5/19/1990,Dc,VI1397,Nesting,Sandy Point,In Situ,89,,16,,7/23/1990,,7/24/1990,,TRUE,FALSE,FALSE,,,,,0,0,,,,,,,,,0,,12,46,2,0,0,0,6,0,0,0,26,0,0,0,34,80,57.5,0,0,0,0
1157,4/9/2003,Dc,VI1397,Nesting,Sandy Point,In Situ,,,,,6/13/2003,,6/15/2003,,TRUE,FALSE,FALSE,,,,,0,1,,,,0,,,,,0,,34,61,0,0,0,0,0,0,0,0,2,0,0,0,2,63,96.8,0,0,0,0
9657,6/8/1997,Dc,VI1397,Nesting,Sandy Point,In Situ,,,,,8/6/1997,,8/7/1997,,TRUE,FALSE,FALSE,,,,,0,5,,,,,,,,,0,,28,5,21,0,10,0,0,5,1,0,16,0,0,0,53,58,8.6,0,0,0,0
7975,6/3/1994,Dc,VI1400,Nesting,Sandy Point,Relocate,94,94,32,32,8/1/1994,,8/2/1994,,TRUE,FALSE,FALSE,,,,,0,12,,,,,,,,,1,,16,35,47,0,0,0,0,0,0,0,0,0,0,9,56,91,38.5,0,0,0,0
7835,5/15/1994,Dc,VI1400,Nesting,Sandy Point,Relocate,88,88,41,41,7/14/1994,,7/14/1994,,TRUE,FALSE,FALSE,,,,,0,38,,,,,,,,,0,,36,34,31,0,2,0,0,3,1,0,9,0,0,4,50,84,40.5,0,0,0,0
6350,5/2/1990,Dc,VI1400,Nesting,Sandy Point,Relocate,81,81,43,43,7/5/1990,,7/9/1990,,TRUE,FALSE,FALSE,,,,,0,2,,,,,,,,,2,,36,65,3,0,1,0,5,0,0,0,8,0,0,0,17,82,79.3,0,0,0,0
11661,5/22/2000,Dc,VI1400,Nesting,Sandy Point,In Situ,,,,,7/21/2000,20:30:00,7/21/2000,,TRUE,FALSE,FALSE,,,,,0,7,,,,,,,,,4,,33,24,31,0,13,0,0,7,0,0,3,0,0,1,55,79,30.4,4,0,0,0
7781,5/6/1994,Dc,VI1400,Nesting,Sandy Point,Relocate,84,84,41,41,7/6/1994,,7/6/1994,,TRUE,FALSE,FALSE,,,,,0,11,,,,,,,,,7,,34,45,31,0,1,0,0,0,0,0,2,0,0,0,34,79,57.0,0,0,0,0
6372,5/11/1990,Dc,VI1400,Nesting,Sandy Point,In Situ,75,,44,,7/13/1990,,7/13/1990,,TRUE,FALSE,FALSE,,,,,0,4,,,,,,,,,2,,46,66,2,0,0,0,0,0,0,0,9,0,0,0,11,77,85.7,0,0,0,0
7679,4/16/1994,Dc,VI1400,Nesting,Sandy Point,Relocate,76,76,32,32,6/18/1994,,6/18/1994,,TRUE,FALSE,FALSE,,,,,0,25,,,,,,,,,4,,27,62,11,0,2,0,0,0,0,0,1,0,0,0,14,76,81.6,0,0,0,0
9741,6/17/1997,Dc,VI1400,Nesting,Sandy Point,Relocate,76,76,20,20,8/15/1997,,8/16/1997,,TRUE,FALSE,FALSE,,,,,0,11,,,,,,,,,1,,18,27,1,0,1,0,0,14,4,0,28,0,0,0,48,75,36.0,0,0,0,0
6478,6/8/1990,Dc,VI1400,Nesting,Sandy Point,Relocate,75,75,34,34,,,8/14/1990,,TRUE,FALSE,FALSE,,,,,0,0,,,,,,,,,0,,28,69,0,0,1,0,0,0,0,0,5,0,0,0,6,75,92.0,0,0,0,0
11572,5/12/2000,Dc,VI1400,Nesting,Sandy Point,Relocate,72,72,57,57,7/12/2000,18:15:00,7/12/2000,,TRUE,FALSE,FALSE,,,,,0,14,,,,,,,,,2,,44,54,6,0,2,0,0,2,1,0,8,0,0,1,20,74,73.0,0,0,0,0
11441,5/3/2000,Dc,VI1400,Nesting,Sandy Point,In Situ,,,,,7/3/2000,23:00:00,7/3/2000,,TRUE,FALSE,FALSE,,,,,0,2,,,,,,,,,2,,52,53,11,0,2,0,0,0,1,0,7,0,0,0,21,74,71.6,2,0,0,0
6499,6/19/1990,Dc,VI1400,Nesting,Sandy Point,Relocate,72,71,23,23,8/18/1990,,8/18/1990,,TRUE,FALSE,FALSE,,,,,0,5,,,,,,,,,1,,20,55,1,0,0,0,2,0,0,0,13,0,0,0,16,71,77.5,0,0,0,0
3739,5/14/2005,Dc,VI1400,Nesting,Sandy Point,Relocate,82,80,49,49,,,7/21/2005,,TRUE,FALSE,FALSE,,,,,0,0,,,,0,,,,,0,,32,48,2,0,0,0,0,0,0,0,0,0,0,21,23,71,67.6,0,0,0,0
3483,4/23/2005,Dc,VI1400,Nesting,Sandy Point,In Situ,,,,,,,7/1/2005,,TRUE,FALSE,FALSE,,,,,0,0,,,,0,,,,,1,,41,55,0,0,2,0,0,0,0,0,3,0,0,11,16,71,77.5,0,0,0,0
6427,5/20/1990,Dc,VI1400,Nesting,Sandy Point,Relocate,68,68,56,56,7/23/1990,,7/24/1990,,TRUE,FALSE,FALSE,Mongoose,Unknown,,,0,1,,,,,,,,,2,,22,57,7,0,0,0,1,0,0,0,3,0,0,0,11,68,83.8,0,0,0,0
3312,4/3/2005,Dc,VI1400,Nesting,Sandy Point,Relocate,64,64,24,24,6/8/2005,,6/12/2005,,TRUE,FALSE,FALSE,,,,,0,2,12-Jun-05,00-Jan-00,,0,,,,,0,,23,32,17,0,10,0,1,0,1,1,2,0,0,2,34,66,48.5,0,0,0,0
6458,5/29/1990,Dc,VI1400,Nesting,Sandy Point,Relocate,66,66,53,53,7/29/1990,,7/29/1990,,TRUE,FALSE,FALSE,,,,,0,1,,,,,,,,,1,,44,60,2,0,0,0,0,0,0,0,4,0,0,0,6,66,90.9,0,0,0,0
9331,5/19/1997,Dc,VI1400,Nesting,Sandy Point,Relocate,81,81,42,42,,,7/22/1997,,TRUE,FALSE,FALSE,,,,,0,7,,,,,,,,,0,,28,17,40,0,2,0,0,4,0,0,0,0,0,1,47,64,26.6,0,0,0,0
7644,4/5/1994,Dc,VI1400,Nesting,Sandy Point,In Situ,0,0,0,0,,,6/11/1994,,TRUE,FALSE,FALSE,,,,,0,0,,,,,,,,,0,,19,56,0,0,0,0,0,0,0,0,1,0,0,0,1,57,98.2,0,0,0,0
9622,6/6/1997,Dc,VI1400,Nesting,Sandy Point,In Situ,71,71,36,36,8/2/1997,,8/3/1997,,FALSE,FALSE,FALSE,,,,,0,18,,,,0,,,,,9,,15,27,10,0,1,0,0,0,0,0,2,0,0,0,13,40,67.5,0,0,0,0
16965,5/23/2009,Dc,WC1151,Nesting,Sandy Point,Relocate,99,99,22,22,,,7/29/2009,,FALSE,FALSE,FALSE,,,,,0,3,,,,0,,,,,0,,18,7,18,0,55,0,0,0,1,0,4,0,,2,80,87,8.0,0,0,0,0
15582,5/12/2008,Dc,WC2591,Nesting,Sandy Point,Relocate,102,102,12,12,,,7/20/2008,,FALSE,FALSE,FALSE,,,,,0,0,,,,0,,,,,0,,8,62,9,0,2,0,1,1,2,1,4,0,,18,38,100,62.0,0,0,0,0
15444,4/25/2008,Dc,WC2591,Nesting,Sandy Point,In Situ,,,,,,,7/5/2008,,FALSE,FALSE,FALSE,,,,,0,0,,,,0,,,,,3,,20,30,26,0,5,0,2,7,0,3,2,0,,7,52,82,36.6,0,0,0,0
15521,5/4/2008,Dc,WC2591,Nesting,Sandy Point,In Situ,,,,,,,7/14/2008,,FALSE,FALSE,FALSE,,,,,0,0,,,,0,,,,,0,,27,53,2,0,3,0,1,0,0,0,14,0,,3,23,76,69.7,0,0,0,0
3062,6/2/2004,Dc,XXZ033,Nesting,Sandy Point,In Situ,,,,,,,8/6/2004,,TRUE,FALSE,FALSE,,,,,0,3,,,,0,,,,,4,,36,42,33,0,3,0,0,1,0,0,8,0,0,4,49,91,46.2,0,0,0,0
2571,4/6/2004,Dc,XXZ033,Nesting,Sandy Point,In Situ,,,,,6/13/2004,,6/13/2004,,TRUE,FALSE,FALSE,,,,,0,7,,,,0,,,,,1,,25,77,2,0,0,0,0,0,0,0,3,0,0,1,6,83,92.8,0,0,0,0
2855,5/7/2004,Dc,XXZ033,Nesting,Sandy Point,In Situ,,,,,7/14/2004,,7/16/2004,,TRUE,FALSE,FALSE,,,,,0,1,,,,0,,,,,2,,47,65,6,0,1,0,0,0,0,0,2,0,0,2,11,76,85.5,0,0,0,0
2920,5/17/2004,Dc,XXZ033,Nesting,Sandy Point,In Situ,,,,,,,7/22/2004,,TRUE,FALSE,FALSE,,,,,0,5,,,,0,,,,,0,,36,41,3,0,0,0,0,0,0,0,0,0,0,1,4,45,91.1,0,0,0,0
2901,5/14/2004,Dc,XXZ034,Nesting,Sandy Point,Relocate,73,73,23,23,,,7/19/2004,,TRUE,FALSE,FALSE,,,,,0,2,,,,0,,,,,3,,17,35,17,0,12,0,1,0,0,0,5,0,0,4,39,74,47.3,0,0,0,0
17056,5/27/2009,Dc,XXZ034,Nesting,Sandy Point,Relocate,73,73,35,35,7/26/2009,,7/27/2009,,FALSE,FALSE,FALSE,,,,,1,20,,,,0,,,,,3,Dehydrated,27,45,16,0,1,0,0,0,0,0,3,0,,3,23,68,66.2,0,0,0,0
2809,5/3/2004,Dc,XXZ034,Nesting,Sandy Point,Relocate,65,65,45,45,,,7/10/2004,,TRUE,FALSE,FALSE,,,,,0,6,,,,0,,,,,0,,37,32,28,0,1,0,0,0,0,0,3,0,0,0,32,64,50.0,0,0,0,0
3070,6/3/2004,Dc,XXZ034,Nesting,Sandy Point,Relocate,63,63,23,23,,,8/9/2004,,TRUE,FALSE,FALSE,,,,,0,1,,,,0,,,,,0,,14,47,2,0,0,0,0,0,0,0,6,0,0,1,9,56,83.9,0,0,0,0
3006,5/26/2004,Dc,XXZ044,Nesting,Sandy Point,Relocate,65,65,43,43,7/29/2004,,8/3/2004,,TRUE,FALSE,FALSE,,,,,0,4,,,,0,,,,,4,,40,58,6,0,0,0,0,0,0,0,5,0,0,2,13,71,81.7,0,0,0,0
2673,4/20/2004,Dc,XXZ044,Nesting,Sandy Point,Relocate,53,53,40,33,,,6/28/2004,,TRUE,FALSE,FALSE,,,,,0,1,,,,0,,,,,0,,23,36,8,0,4,0,0,0,0,0,3,0,0,2,17,53,67.9,0,0,0,0
2340,6/19/2003,Dc,XXZ053,Nesting,Sandy Point,In Situ,,,,,,,8/20/2003,,TRUE,FALSE,FALSE,,,,,0,9,,,,0,,,,,4,,29,43,37,0,1,0,1,0,2,1,12,0,0,2,56,99,43.4,0,0,0,0
13465,5/17/2006,Dc,XXZ053,Nesting,Sandy Point,Relocate,83,83,43,43,,,7/18/2006,,FALSE,FALSE,FALSE,None,,0,,0,3,,,,0,,0,0,0,0,,42,5,48,0,22,0,0,0,1,0,4,0,0,1,76,81,6.2,0,0,0,0
